volume,image_number,head,entry,topic,page,add,xref,see,index,item,unparsed,line,selection,full_image,annotation_uri
Volume 3,53,workmen,4608 [PAGE_MISSING],,,,,,,#item-05ad5f6c9,,Head: workmen|Entry: 4608 [PAGE_MISSING]|#item-05ad5f6c9,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/879,2830,536,88/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560797276353
Volume 3,53,world,a|1256 [World]|1822 [World],,,,,,,#item-dac56a864,,Head: world|Entry: a|Entry: 1256 [World]|Entry: 1822 [World]|#item-dac56a864,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/855,2878,673,129/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560797346902
Volume 3,53,worlds. end,a,,,,,,,#item-b1c57f420,,Head: worlds. end|Entry: a|#item-b1c57f420,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/848,2977,385,137/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560797367398
Volume 3,53,worldly,a|1037 [Worldly]|1549 [Worldly]|4919 [Worldly],,,,,,,#item-b7b67eb26,,Head: worldly|Entry: a|Entry: 1037 [Worldly]|Entry: 1549 [Worldly]|Entry: 4919 [Worldly]|#item-b7b67eb26,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/855,3095,687,150/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560797469233
Volume 3,53,worms,159 [Worm]|1343 [Worms],,,,,,,#item-8a3ec3796,,Head: worms|Entry: 159 [Worm]|Entry: 1343 [Worms]|#item-8a3ec3796,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/861,3228,551,100/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560797543912
Volume 3,53,wormwood,693 [Wormwood],,,,,,,#item-22055d9e0,,Head: wormwood|Entry: 693 [Wormwood]|#item-22055d9e0,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/848,3292,409,108/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560797583751
Volume 3,53,worse & worst,573 [Worse]|1632 [Worse],,,,,,,#item-f4af7e24f,,Head: worse & worst|Entry: 573 [Worse]|Entry: 1632 [Worse]|#item-f4af7e24f,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/861,3346,692,129/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560797627649
Volume 3,53,worship,a|1070 [Worship]|2029 [Worship],,,,,,,#item-b09fd4560,,Head: worship|Entry: a|Entry: 1070 [Worship]|Entry: 2029 [Worship]|#item-b09fd4560,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/852,3429,716,154/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560797714420
Volume 3,53,will worship,a|490 [Will-worship]|2390 [Will-worship],,,,,,,#item-42eb3eb7d,,Head: will worship|Entry: a|Entry: 490 [Will-worship]|Entry: 2390 [Will-worship]|#item-42eb3eb7d,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/834,3545,742,120/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560797782183
Volume 3,53,worthiness,a,,,,,,,#item-4b82e3fd9,,Head: worthiness|Entry: a|#item-4b82e3fd9,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/1598,269,481,123/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560798355013
Volume 3,53,wounds,a|1146 [Wound],,p.43 [Image 1.103],,,,,#item-485132c6b,,Head: wounds|Page: p.43 [Image 1.103]|Entry: a|Entry: 1146 [Wound]|#item-485132c6b,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/1619,393,616,139/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560798394781
Volume 3,53,wounds of Christ,a,,,,,,,#item-87c92c15e,,Head: wounds of Christ|Entry: a|#item-87c92c15e,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/1586,478,492,107/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560798410244
Volume 3,53,wrath,a,,,,,,,#item-677ec7e4f,,Head: wrath|Entry: a|#item-677ec7e4f,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/1597,627,356,91/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560798440613
Volume 3,53,wrath of God,a,,,,,,,#item-d32254369,,Head: wrath of God|Entry: a|#item-d32254369,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/1579,694,397,108/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560798455440
Volume 3,53,to wrest,,,,,,pervert,,#item-06c382366,,Head: to wrest|See: pervert|#item-06c382366,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/1702,762,619,127/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560798501150
Volume 3,53,wrestling,721 [Wrastling],,,,,,,#item-02b96fdb1,,Head: wrestling|Entry: 721 [Wrastling]|#item-02b96fdb1,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/1607,810,463,170/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560798559152
Volume 3,53,wrinkle,a,,,,,,,#item-88deead0b,,Head: wrinkle|Entry: a|#item-88deead0b,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/1588,930,433,117/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560798578784
Volume 3,53,writing,a|1376 [Writing],,,,,,,#item-c3dc78ea7,,Head: writing|Entry: a|Entry: 1376 [Writing]|#item-c3dc78ea7,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/1581,1069,579,124/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560798648853
Volume 3,53,writing secret,,,p.380 [Image 2.300],,,,,#item-63a51121d,,Head: writing secret|Page: p.380 [Image 2.300]|#item-63a51121d,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/1565,1152,500,148/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560798663201
Volume 3,53,wrong,5 [Wrong]|1116 [Injury],,,,,,,#item-322511ca5,,Head: wrong|Entry: 5 [Wrong]|Entry: 1116 [Injury]|#item-322511ca5,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/1598,1276,430,192/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560798740565
Volume 3,53,Y,,,p.41 [Image 1.101],,,,,#item-3c0be044c,,Head: Y|Page: p.41 [Image 1.101]|#item-3c0be044c,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/1589,1422,283,151/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560798760598
Volume 3,53,yard,771 [PAGE_MISSING],,,,,,,#item-b875e8f7c,,Head: yard|Entry: 771 [PAGE_MISSING]|#item-b875e8f7c,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/1557,1527,349,143/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560798778427
Volume 3,53,yawning,704 [to Gape],,,,,,,#item-59c2ad154,,Head: yawning|Entry: 704 [to Gape]|#item-59c2ad154,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/1559,1677,537,124/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560798827566
Volume 3,53,yarn,1136 [Thread],,,,,,,#item-3afdeeea1,,Head: yarn|Entry: 1136 [Thread]|#item-3afdeeea1,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/1587,1804,366,132/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560798878399
Volume 3,53,year,a,,,,,,,#item-dc956c8ce,,Head: year|Entry: a|#item-dc956c8ce,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/1598,1943,261,98/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560798901054
Volume 3,53,year of release,1418 [To Remit],,,,,,,#item-a486663c0,,Head: year of release|Entry: 1418 [To Remit]|#item-a486663c0,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/1601,1950,602,124/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560798952558
Volume 3,53,yeoman,"1464 [Yeoman, Ingenuus]",,,,,,,#item-e5b238077,,"Head: yeoman|Entry: 1464 [Yeoman, Ingenuus]|#item-e5b238077","https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/1569,2076,496,106/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560799020982
Volume 3,53,yellow,647 [Yellow],,,,,,,#item-b31286a12,,Head: yellow|Entry: 647 [Yellow]|#item-b31286a12,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/1546,2134,458,118/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560799066942
Volume 3,53,yes,495 [Yes],,,,,,,#item-13bc8cea9,,Head: yes|Entry: 495 [Yes]|#item-13bc8cea9,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/1552,2211,373,126/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560799101533
Volume 3,53,yest,853 [PAGE_MISSING],,,,,,,#item-c15b81797,,Head: yest|Entry: 853 [PAGE_MISSING]|#item-c15b81797,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/1554,2289,378,115/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560799142357
Volume 3,53,yesterday,1230 [Yesterday],,,,,,,#item-4c258ee38,,Head: yesterday|Entry: 1230 [Yesterday]|#item-4c258ee38,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/1566,2376,550,130/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560799205710
Volume 3,53,yet,379 [Yet],,,,,,,#item-bf0ee6049,,Head: yet|Entry: 379 [Yet]|#item-bf0ee6049,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/1595,2498,295,118/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560799261351
Volume 3,53,yielding,a|657 [Yielding or Submission]|1239 [Yielding]|1474 [Yielding],,,,,,,#item-921a36893,,Head: yielding|Entry: a|Entry: 657 [Yielding or Submission]|Entry: 1239 [Yielding]|Entry: 1474 [Yielding]|#item-921a36893,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/1616,2575,646,145/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560799371128
Volume 3,53,,,,,,,,,,Type: Index|Insertion Xref: [:14.]|#item-1a29c2a3d,Type: Index|Insertion Xref: [:14.]|#item-1a29c2a3d,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/2097,2645,242,120/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560799390438
Volume 3,53,the young of beasts,1061 [Chickens],,,,,,,#item-384aa512d,,Head: the young of beasts|Entry: 1061 [Chickens]|#item-384aa512d,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/1578,2693,694,136/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560799474919
Volume 3,53,to grow young,1255 [To grow young again]|2150 [To grow young again],,,,,,,#item-0dab9057d,,Head: to grow young|Entry: 1255 [To grow young again]|Entry: 2150 [To grow young again]|#item-0dab9057d,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/1565,2802,733,127/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560799579947
Volume 3,53,youth,a|467 [youth]|2347 [Youth],,,,,,,#item-3ae5dd459,,Head: youth|Entry: a|Entry: 467 [youth]|Entry: 2347 [Youth]|#item-3ae5dd459,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/1558,2894,694,138/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560799652561
Volume 3,54,to oversee or overslip,1757 [To Oversee],,,,,,,#item-a058c16b9,Type Index|Insertion [:1.],Type: Index|Insertion: [:1.]|Head: to oversee or overslip|Entry: 1757 [To Oversee]|#item-a058c16b9,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0997/372,346,695,156/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0997/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560799717132
Volume 3,54,overseer,,,,,,Steward,,#item-ada7805dd,Type Index|Insertion [:1.],Type: Index|Insertion: [:1.]|Head: overseer|See: Steward|#item-ada7805dd,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0997/424,450,552,111/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0997/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560799744106
Volume 3,54,fringes,1902 [Fringes],,,,,,,#item-3c74e2113,Type Index|Insertion [:2.],Type: Index|Insertion: [:2.]|Head: fringes|Entry: 1902 [Fringes]|#item-3c74e2113,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0997/361,679,563,100/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0997/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560867263218
Volume 3,54,"to scare, affright, or fright",1755 [To Scare],,,,,,,#item-97e503b79,Type Index|Insertion [:2.],"Type: Index|Insertion: [:2.]|Head: to scare, affright, or fright|Entry: 1755 [To Scare]|#item-97e503b79","https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0997/357,517,733,217/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0997/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560867344773
Volume 3,54,mam[m]on,1829 [Mammon],,,,,,,#item-2cf64048a,Type Index|Insertion [:3.],Type: Index|Insertion: [:3.]|Head: mam[m]on|Entry: 1829 [Mammon]|#item-2cf64048a,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0997/359,724,593,143/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0997/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560867474056
Volume 3,54,Lord Major,555 [Lord Major],,,,,,,#item-d24866172,Type Index|Insertion [:4.],Type: Index|Insertion: [:4.]|Head: Lord Major|Entry: 555 [Lord Major]|#item-d24866172,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0997/378,871,581,153/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0997/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560867543100
Volume 3,54,"to boult, lift, fan or winnow",185 [Knowledge],,,,,,,#item-146c1ba23,Type Index|Insertion [:5.],"Type: Index|Insertion: [:5.]|Head: to boult, lift, fan or winnow|Entry: 185 [Knowledge]|#item-146c1ba23","https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0997/357,1026,701,157/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0997/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560867815381
Volume 3,54,12 Tribes of Isr,1863 [PAGE_MISSING],,,,,,,#item-ce204d3cc,Type Index|Insertion [:6.],Type: Index|Insertion: [:6.]|Head: 12 Tribes of Isr|Entry: 1863 [PAGE_MISSING]|#item-ce204d3cc,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0997/367,1186,709,159/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0997/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560867856467
Volume 3,54,almighty,,,,,,omnipot,,#item-408120860,Type Index|Insertion [:8.],Type: Index|Insertion: [:8.]|Head: almighty|See: omnipot|#item-408120860,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0997/362,1498,712,125/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0997/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560868095108
Volume 3,54,"Spouse, espousing",1893 [Betrothing or Espousing],,,,,,,#item-7b959eae0,Type Index|Insertion [:9.],"Type: Index|Insertion: [:9.]|Head: Spouse, espousing|Entry: 1893 [Betrothing or Espousing]|#item-7b959eae0","https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0997/375,1611,706,152/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0997/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560868335499
Volume 3,54,Duke,1907 [Duke],,,,,,,#item-864b155f7,Type Index|Insertion [:10.],Type: Index|Insertion: [:10.]|Head: Duke|Entry: 1907 [Duke]|#item-864b155f7,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0997/383,1730,573,147/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0997/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560868397906
Volume 3,54,attributes of god,1886 [PAGE_MISSING],,,,,,,#item-7802c001a,Type Index|Insertion [:11.],Type: Index|Insertion: [:11.]|Head: attributes of god|Entry: 1886 [PAGE_MISSING]|#item-7802c001a,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0997/358,1859,726,139/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0997/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560868462887
Volume 3,54,multitude,1067 [Many]|864 [PAGE_MISSING],,,,,,,#item-34c105ded,Type Index|Insertion [:12.],Type: Index|Insertion: [:12.]|Head: multitude|Entry: 1067 [Many]|Entry: 864 [PAGE_MISSING]|#item-34c105ded,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0997/385,1970,711,149/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0997/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560868634879
Volume 3,54,trespass,1916 [Trespass],,,,,,,#item-87a70fce4,Type Index|Insertion [:13.],Type: Index|Insertion [:13.]|Head: trespass|Entry: 1916 [Trespass]|#item-87a70fce4,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0997/382,2096,556,137/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0997/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560868710059
Volume 3,54,yoke,1917 [Yoke],,,,,,,#item-9221ed86f,Type Index|Insertion [:14.],Type: Index|Insertion: [:14.]|Head: yoke|Entry: 1917 [Yoke]|#item-9221ed86f,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0997/388,2200,509,133/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0997/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560868899390
Volume 3,54,Cures. curable,1982 [Cures],,,,,,,#item-44350ab74,Type Index|Insertion [:16.],Type: Index|Insertion: [:16.]|Head: Cures. curable|Entry: 1982 [Cures]|#item-44350ab74,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0997/379,2435,507,162/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0997/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560869044221
Volume 3,53,Zenith,809 [PAGE_MISSING],,,,,,,#item-104b756c9,,Head: Zenith|Entry: 809 [PAGE_MISSING]|#item-104b756c9,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/1587,3178,413,90/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0996/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560869711509
