pid,volume,image_number,head,entry,topic,first_letter,page,add,xref,see,index,item,unparsed,line,selection,full_image,annotation_uri,insertion,thumbnail,label,location,issue,also_in_entry
num_0904,Volume 2,157,,657,Yielding or Submission,651-675,,,<a href='/digital-beehive/alpha4/alpha_0693/'>Patience</a>|<a href='/digital-beehive/toc/toc2_241/'>1239 [Yielding]</a>,,<a href='/digital-beehive/index5/index_4629/'>yielding</a>,#item-e5698f80c,,Entry: 657|Topic: Yielding or Submission|Xref: Patience|Xref: 1239 [Yielding]|Index: yielding|#item-e5698f80c,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0624/424,3293,2869,838/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0624/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1579285467823,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0624/424,3293,600,180/250,/0/default.jpg",657. Yielding or Submission,<a href='/digital-beehive/toc/toc2_147/'>Full Page</a>,,
num_0905,Volume 2,157,,658,Grief,651-675,,,"<a href='/digital-beehive/num3/num_0822/'>615 [Displeasure]</a>|779 [[PAGE_MISSING], Loathing]|<a href='/digital-beehive/toc/toc2_230/'>1181 [Sadness]</a>|<a href='/digital-beehive/toc/toc2_375/'>2096 [Smart]</a>|<a href='/digital-beehive/toc/toc2_409/'>2352 [Grief]</a>",,<a href='/digital-beehive/index2/index_1735/'>grief</a>|<a href='/digital-beehive/index4/index_3782/'>smart</a>|<a href='/digital-beehive/index4/index_3843/'>sorrow</a>,#item-85c17ac4d,,"Entry: 658|Topic: Grief|Xref: 615 [Displeasure]|Xref: 779 [[PAGE_MISSING], Loathing]|Xref: 1181 [Sadness]|Xref: 2096 [Smart]|Xref: 2352 [Grief]|Index: grief|Index: smart|Index: sorrow|#item-85c17ac4d","https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0624/375,4016,2920,988/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0624/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1579285596739,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0624/375,4016,600,180/250,/0/default.jpg",658. Grief,<a href='/digital-beehive/toc/toc2_147/'>Full Page</a>,"The point of reference for ""Lothing"" is unclear.",
num_0906,Volume 2,158,,659,Purge,651-675,,,,,<a href='/digital-beehive/index1/index_0750/'>to cleanse</a>|<a href='/digital-beehive/index4/index_3348/'>to refine</a>|<a href='/digital-beehive/index4/index_3273/'>to purge</a>,#item-cf4c91825,,Entry: 659|Topic: Purge|Index: to cleanse|Index: to refine|Index: to purge|#item-cf4c91825,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0625/876,206,2868,639/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0625/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1579291837968,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0625/876,206,600,180/250,/0/default.jpg",659. Purge,<a href='/digital-beehive/toc/toc2_148/'>Full Page</a>,,"<a href='/digital-beehive/num3/num_0907/'>to shale, decorticare, potior, to shell</a>|<a href='/digital-beehive/num3/num_0908/'>To garble</a>|<a href='/digital-beehive/num3/num_0909/'>to lop</a>"
num_0907,Volume 2,158,,659,"to shale, decorticare, potior, to shell",651-675,,,,,<a href='/digital-beehive/index4/index_2963/'>to pill</a>|<a href='/digital-beehive/index4/index_3612/'>to shell</a>,#item-5e14f22e3,,"Entry: 659|Topic: to shale, decorticare, potior, to shell|Index: to pill|Index: to shell|#item-5e14f22e3","https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0625/920,873,1715,139/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0625/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1579292234826,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0625/920,873,600,180/250,/0/default.jpg","659. to shale, decorticare, potior, to shell",<a href='/digital-beehive/toc/toc2_148/'>Full Page</a>,,<a href='/digital-beehive/num3/num_0906/'>Purge</a>|<a href='/digital-beehive/num3/num_0908/'>To garble</a>|<a href='/digital-beehive/num3/num_0909/'>to lop</a>
num_0908,Volume 2,158,,659,To garble,651-675,,,,,[NOT_IN_INDEX],#item-77db02396,,Entry: 659|Topic: To garble|Index: [NOT_IN_INDEX]|#item-77db02396,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0625/916,979,297,114/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0625/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1579292296409,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0625/916,979,600,180/250,/0/default.jpg",659. To garble,<a href='/digital-beehive/toc/toc2_148/'>Full Page</a>,,"<a href='/digital-beehive/num3/num_0906/'>Purge</a>|<a href='/digital-beehive/num3/num_0907/'>to shale, decorticare, potior, to shell</a>|<a href='/digital-beehive/num3/num_0909/'>to lop</a>"
num_0909,Volume 2,158,,659,to lop,651-675,,,<a href='/digital-beehive/num2/num_0450/'>372 [To lop Trees]</a>,,<a href='/digital-beehive/index1/index_0877/'>to cut off</a>|<a href='/digital-beehive/index3/index_2350/'>to lop</a>|<a href='/digital-beehive/index4/index_3209/'>to prune</a>,#item-6fddddfb6,,Entry: 659|Topic: to lop|Xref: 372 [To lop Trees]|Index: to cut off|Index: to lop|Index: to prune|#item-6fddddfb6,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0625/914,1028,2786,192/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0625/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1579292454321,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0625/914,1028,600,180/250,/0/default.jpg",659. to lop,<a href='/digital-beehive/toc/toc2_148/'>Full Page</a>,,"<a href='/digital-beehive/num3/num_0906/'>Purge</a>|<a href='/digital-beehive/num3/num_0907/'>to shale, decorticare, potior, to shell</a>|<a href='/digital-beehive/num3/num_0908/'>To garble</a>"
num_0910,Volume 2,158,,660,Signature,651-675,,,,,<a href='/digital-beehive/index4/index_3722/'>signature</a>,#item-56f46f8c8,,Entry: 660|Topic: Signature|Index: signature|#item-56f46f8c8,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0625/920,1160,2833,365/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0625/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1579292818782,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0625/920,1160,600,180/250,/0/default.jpg",660. Signature,<a href='/digital-beehive/toc/toc2_148/'>Full Page</a>,,<a href='/digital-beehive/num3/num_0911/'>Flight</a>
num_0911,Volume 2,158,,660,Flight,651-675,,,<a href='/digital-beehive/toc/toc2_260/'>1334 [Marlborough]</a>|<a href='/digital-beehive/toc/toc2_260/'>1333 [Flight]</a>,,<a href='/digital-beehive/index2/index_1474/'>flight</a>,#item-3894fc844,,Entry: 660|Topic: Flight|Xref: 1334 [Marlborough]|Xref: 1333 [Flight]|Index: flight|#item-3894fc844,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0625/897,1558,2797,669/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0625/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1579293238408,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0625/897,1558,600,180/250,/0/default.jpg",660. Flight,<a href='/digital-beehive/toc/toc2_148/'>Full Page</a>,,<a href='/digital-beehive/num3/num_0910/'>Signature</a>
num_0912,Volume 2,158,,661,Perplexity,651-675,,,<a href='/digital-beehive/num3/num_0880/'>645 [Pinch]</a>|<a href='/digital-beehive/toc/toc2_264/'>1354 [Perplexity]</a>,,<a href='/digital-beehive/index4/index_3032/'>perplexity</a>,#item-7945f8800,,Entry: 661|Topic: Perplexity|Xref: 645 [Pinch]|Xref: 1354 [Perplexity]|Index: perplexity|#item-7945f8800,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0625/888,2097,2789,578/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0625/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1579293464208,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0625/888,2097,600,180/250,/0/default.jpg",661. Perplexity,<a href='/digital-beehive/toc/toc2_148/'>Full Page</a>,,<a href='/digital-beehive/num3/num_0913/'>To trouble</a>
num_0913,Volume 2,158,,661,To trouble,651-675,,,<a href='/digital-beehive/num2/num_0318/'>282 [Troublesom fellow]</a>,,<a href='/digital-beehive/index5/index_4234/'>trouble</a>,#item-bb48909fc,,Entry: 661|Topic: To trouble|Xref: 282 [Troublesom fellow]|Index: trouble|#item-bb48909fc,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0625/882,2570,2795,239/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0625/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1579293598976,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0625/882,2570,600,180/250,/0/default.jpg",661. To trouble,<a href='/digital-beehive/toc/toc2_148/'>Full Page</a>,,<a href='/digital-beehive/num3/num_0912/'>Perplexity</a>
num_0914,Volume 2,158,,662,Irksomness,651-675,,,,,<a href='/digital-beehive/index3/index_2110/'>irksomness</a>|<a href='/digital-beehive/index3/index_2683/'>noisom</a>|<a href='/digital-beehive/index5/index_4091/'>tedious</a>,#item-201371ba3,,Entry: 662|Topic: Irksomness|Index: irksomness|Index: noisom|Index: tedious|#item-201371ba3,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0625/878,2687,2818,465/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0625/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1579293664862,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0625/878,2687,600,180/250,/0/default.jpg",662. Irksomness,<a href='/digital-beehive/toc/toc2_148/'>Full Page</a>,,
num_0915,Volume 2,158,,663,Strength,651-675,,,<a href='/digital-beehive/num3/num_0798/'>605 [Invincible]</a>|<a href='/digital-beehive/alpha4/alpha_0726/'>Power</a>,,<a href='/digital-beehive/index4/index_3943/'>strength</a>|<a href='/digital-beehive/index4/index_3963/'>strong</a>,#item-f01a5aaba,,Entry: 663|Topic: Strength|Xref: 605 [Invincible]|Xref: Power|Index: strength|Index: strong|#item-f01a5aaba,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0625/893,3211,2820,614/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0625/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1579293725344,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0625/893,3211,600,180/250,/0/default.jpg",663. Strength,<a href='/digital-beehive/toc/toc2_148/'>Full Page</a>,,<a href='/digital-beehive/num3/num_0916/'>Comb</a>|<a href='/digital-beehive/num3/num_0917/'>horse Comb</a>
num_0916,Volume 2,158,,663,Comb,651-675,,,,,<a href='/digital-beehive/index1/index_0671/'>comb</a>,#item-1b45e7636,,Entry: 663|Topic: Comb|Index: comb|#item-1b45e7636,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0625/895,3759,2233,173/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0625/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1579293861008,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0625/895,3759,600,180/250,/0/default.jpg",663. Comb,<a href='/digital-beehive/toc/toc2_148/'>Full Page</a>,,<a href='/digital-beehive/num3/num_0915/'>Strength</a>|<a href='/digital-beehive/num3/num_0917/'>horse Comb</a>
num_0917,Volume 2,158,,663,horse Comb,651-675,,,,,<a href='/digital-beehive/index2/index_1900/'>horse comb</a>,#item-2db2c95ff,,Entry: 663|Topic: horse Comb|Index: horse comb|#item-2db2c95ff,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0625/929,3903,1781,162/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0625/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1579293899879,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0625/929,3903,600,180/250,/0/default.jpg",663. horse Comb,<a href='/digital-beehive/toc/toc2_148/'>Full Page</a>,,<a href='/digital-beehive/num3/num_0915/'>Strength</a>|<a href='/digital-beehive/num3/num_0916/'>Comb</a>
num_0918,Volume 2,158,,664,Barley,651-675,,,,,<a href='/digital-beehive/index1/index_0324/'>barley</a>|<a href='/digital-beehive/index5/index_4535/'>wheat</a>,#item-f58befe05,,Entry: 664|Topic: Barley|Index: barley|Index: wheat|#item-f58befe05,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0625/876,4004,2818,235/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0625/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1579294006642,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0625/876,4004,600,180/250,/0/default.jpg",664. Barley,<a href='/digital-beehive/toc/toc2_148/'>Full Page</a>,,<a href='/digital-beehive/num3/num_0919/'>Rye</a>|<a href='/digital-beehive/num3/num_0920/'>Corn</a>|<a href='/digital-beehive/num3/num_0921/'>Granaries</a>
num_0919,Volume 2,158,,664,Rye,651-675,,,<a href='/digital-beehive/toc/toc2_335/'>1702 [Maize]</a>,,<a href='/digital-beehive/index4/index_3409/'>rye</a>,#item-522c2c106,,Entry: 664|Topic: Rye|Xref: 1702 [Maize]|Index: rye|#item-522c2c106,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0625/893,4200,2403,233/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0625/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1579294033186,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0625/893,4200,600,180/250,/0/default.jpg",664. Rye,<a href='/digital-beehive/toc/toc2_148/'>Full Page</a>,,<a href='/digital-beehive/num3/num_0918/'>Barley</a>|<a href='/digital-beehive/num3/num_0920/'>Corn</a>|<a href='/digital-beehive/num3/num_0921/'>Granaries</a>
num_0920,Volume 2,158,,664,Corn,651-675,,,,,<a href='/digital-beehive/index1/index_0837/'>corn</a>,#item-685fadaea,,Entry: 664|Topic: Corn|Index: corn|#item-685fadaea,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0625/910,4400,2838,416/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0625/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1579294100412,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0625/910,4400,600,180/250,/0/default.jpg",664. Corn,<a href='/digital-beehive/toc/toc2_148/'>Full Page</a>,,<a href='/digital-beehive/num3/num_0918/'>Barley</a>|<a href='/digital-beehive/num3/num_0919/'>Rye</a>|<a href='/digital-beehive/num3/num_0921/'>Granaries</a>
num_0921,Volume 2,158,,664,Granaries,651-675,,,,,<a href='/digital-beehive/index2/index_1667/'>granaries</a>,#item-8c26f3983,,Entry: 664|Topic: Granaries|Index: granaries|#item-8c26f3983,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0625/924,4743,2778,252/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0625/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1579294143989,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0625/924,4743,600,180/250,/0/default.jpg",664. Granaries,<a href='/digital-beehive/toc/toc2_148/'>Full Page</a>,,<a href='/digital-beehive/num3/num_0918/'>Barley</a>|<a href='/digital-beehive/num3/num_0919/'>Rye</a>|<a href='/digital-beehive/num3/num_0920/'>Corn</a>
num_0922,Volume 2,159,,665,Medicines,651-675,,,<a href='/digital-beehive/toc/toc2_338/'>1731 [A Purge]</a>|<a href='/digital-beehive/toc/toc2_303/'>1542 [Of homerical Medicines]</a>|<a href='/digital-beehive/toc/toc2_323/'>1642 [Medicines]</a>,,<a href='/digital-beehive/index3/index_2443/'>medicine</a>|<a href='/digital-beehive/index4/index_3024/'>physick</a>,#item-fd39679ac,,Entry: 665|Topic: Medicines|Xref: 1731 [A Purge]|Xref: 1542 [Of homerical Medicines]|Xref: 1642 [Medicines]|Index: medicine|Index: physick|#item-fd39679ac,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0626/348,246,2971,1068/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0626/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1579612087975,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0626/348,246,600,180/250,/0/default.jpg",665. Medicines,<a href='/digital-beehive/toc/toc2_149/'>Full Page</a>,,
num_0923,Volume 2,159,,666,In vain,651-675,,,"<a href='/digital-beehive/toc/toc2_242/'>1245 [Superfluous, Needless]</a>|<a href='/digital-beehive/toc/toc2_305/'>1553 [In vain]</a>",,<a href='/digital-beehive/index1/index_0409/'>besides the purpose</a>|<a href='/digital-beehive/index3/index_2043/'>in vain</a>,#item-e5a1876f9,,"Entry: 666|Topic: In vain|Xref: 1245 [Superfluous, Needless]|Xref: 1553 [In vain]|Index: besides the purpose|Index: in vain|#item-e5a1876f9","https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0626/372,1209,2922,1053/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0626/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1579612331380,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0626/372,1209,600,180/250,/0/default.jpg",666. In vain,<a href='/digital-beehive/toc/toc2_149/'>Full Page</a>,,
num_0924,Volume 2,159,,667,Indulgence,651-675,,,58 [Condescension]|<a href='/digital-beehive/toc/toc2_232/'>1195 [Indulgence]</a>,,<a href='/digital-beehive/index3/index_2034/'>indulgence</a>,#item-09e6fd363,,Entry: 667|Topic: Indulgence|Xref: 58 [Condescension]|Xref: 1195 [Indulgence]|Index: indulgence|#item-09e6fd363,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0626/392,2132,2868,714/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0626/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1579612524894,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0626/392,2132,600,180/250,/0/default.jpg",667. Indulgence,<a href='/digital-beehive/toc/toc2_149/'>Full Page</a>,"The point of reference for ""Condescension"" is unclear.",
num_0925,Volume 2,159,,668,Peasant,651-675,,,,,<a href='/digital-beehive/index1/index_0705/'>clown</a>,#item-506cdfe12,,Entry: 668|Topic: Peasant|Index: clown|#item-506cdfe12,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0626/417,2759,2855,494/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0626/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1579612638581,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0626/417,2759,600,180/250,/0/default.jpg",668. Peasant,<a href='/digital-beehive/toc/toc2_149/'>Full Page</a>,,
num_0926,Volume 2,159,,669,Terrour,651-675,,,<a href='/digital-beehive/alpha2/alpha_0323/'>Fear</a>,,<a href='/digital-beehive/index5/index_4143/'>terrour</a>,#item-95addedc4,,Entry: 669|Topic: Terrour|Xref: Fear|Index: terrour|#item-95addedc4,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0626/419,3338,2866,828/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0626/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1579612728768,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0626/419,3338,600,180/250,/0/default.jpg",669. Terrour,<a href='/digital-beehive/toc/toc2_149/'>Full Page</a>,,
num_0927,Volume 2,159,,670,Antipathy,651-675,,,<a href='/digital-beehive/alpha1/alpha_0243/'>Discord</a>|<a href='/digital-beehive/toc/toc2_413/'>2386 [Antipathy]</a>,,<a href='/digital-beehive/index1/index_0225/'>antipathy</a>,#item-0864d54a9,,Entry: 670|Topic: Antipathy|Xref: Discord|Xref: 2386 [Antipathy]|Index: antipathy|#item-0864d54a9,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0626/395,4064,2908,940/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0626/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1579613009921,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0626/395,4064,600,180/250,/0/default.jpg",670. Antipathy,<a href='/digital-beehive/toc/toc2_149/'>Full Page</a>,,
num_0928,Volume 2,160,,671,Physician,651-675,,,<a href='/digital-beehive/toc/toc2_244/'>1251 [Physicians]</a>,,[NOT_IN_INDEX],#item-4bb0b99a0,,Entry: 671|Topic: Physician|Xref: 1251 [Physicians]|Index: [NOT_IN_INDEX]|#item-4bb0b99a0,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0627/863,200,2923,1094/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0627/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1579613910556,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0627/863,200,600,180/250,/0/default.jpg",671. Physician,<a href='/digital-beehive/toc/toc2_150/'>Full Page</a>,,
num_0929,Volume 2,160,,672,Herbs,651-675,,,<a href='/digital-beehive/toc/toc2_381/'>2152 [Herbs]</a>,,<a href='/digital-beehive/index2/index_1799/'>herb</a>,#item-5e50dd1b2,,Entry: 672|Topic: Herbs|Xref: 2152 [Herbs]|Index: herb|#item-5e50dd1b2,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0627/955,1211,2760,353/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0627/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1579614129602,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0627/955,1211,600,180/250,/0/default.jpg",672. Herbs,<a href='/digital-beehive/toc/toc2_150/'>Full Page</a>,,<a href='/digital-beehive/num3/num_0930/'>Elder</a>|<a href='/digital-beehive/num3/num_0931/'>A Fork</a>|<a href='/digital-beehive/num3/num_0932/'>To Burn</a>
